신문사,제목,본문_요약,링크,카테고리,예측점수,최종선택여부
동아일보,100원 오른 연탄 도매가도 힘들어…“아껴 땔수밖에”,"탈석탄 정책에 공장 보조금 줄어“기초연금으로 사는데 막막하다”“연탄 계층, 형편 좋아질 기회 희박쿠폰 현실화-난방법 개선 필요“ 지적“돈벌이 시원찮은 늙은이가 버틸 재간이 있나. 아껴서 때든가 추워도 참든가 해야지.”10일 대전 동구 대동에서 만난 박정범 씨(85)는 주름살이 깊게 팬 얼굴로 이렇게 말했다. 10여 년 전 가스보일러를 쓰려고 했더니, 가스를 끌어오는 공사비만 300만 원이 필요했다. 넉넉지 못한 형편에 엄두도 못 냈다.박 씨의 연탄창고에는 주민센터와 복지관에서 나눠 준 연탄 600여 장이 있다. 겨울에는 하루에 연탄 8장이 필요하다. 두 달가량 버틸 수 있는 양이지만 턱없이 부족하다. 그는 “11월부터 이듬해 3월까지 연탄을 쓴다”며 “기초연금으로 아등바등 사는데 연탄 가격까지 오르면 막막하...",https://n.news.naver.com/article/newspaper/020/0003681705?date=20251215,경영,0.010114933,
한국경제,[취재수첩] '가산금리 규제'로 서민 금융 부담 덜어질까,"실제 대출금리 인하는 어려워취약계층 대출 문턱 높아질 수도신연수 금융부 기자은행 가산금리를 규제하는 은행법 개정안이 지난 13일 국회를 통과했다. 은행 가산금리에 지급준비금과 예금보험료, 서민금융진흥원 출연금 등을 반영하지 못하도록 하는 내용이 핵심이다. 최근 인상된 교육세율 인상분도 금리에 반영하는 게 금지된다. 기술보증기금, 신용보증기금, 주택금융공사 등 보증 기관 출연금은 최대 50%만 반영할 수 있다.이재명 대통령의 공약이기도 한 이 법안은 고금리 시기 금융 소비자의 고통을 양분으로 은행이 막대한 이자 수익을 올렸다는 문제의식에서 나왔다. 은행이 각종 비용을 금리 형태로 차주에게 전가하는 것을 막아 서민의 이자 부담을 완화하겠다는 게 법의 취지다. 이 법안을 주도한 민병덕 더불어민주당 의원은 국회에서...",https://n.news.naver.com/article/newspaper/015/0005224291?date=20251215,경영,0.010053311,
동아일보,인천 제3연륙교 개통에 영종도 대중교통 늘린다,"다음 달 5일 개통 맞춰 버스 노선 신설인천 중구 영종도와 육지를 연결하는 해상교량인 제3연륙교 개통에 맞춰 영종도의 대중교통 인프라가 확충된다.14일 중구에 따르면 제3연륙교가 내년 1월 5일 개통함에 따라 인천국제공항이 있는 영종도와 서구를 오가는 시내버스 2개 노선을 신설하기로 했다. 신설 노선은 281번(인천공항 제2여객터미널∼청라국제도시∼석남동)과 282번(중구 영종하늘도시∼청라국제도시∼신현동)으로 모두 제3연륙교를 지나간다. 이에 따라 현재 영종대교를 경유해 운행하는 시내버스 3개 노선(202번, 306번, 307번)을 포함하면 영종도와 서구를 잇는 시내버스 노선은 모두 5개로 늘어난다.중구는 영종하늘도시의 접근성을 개선하기 위해 306, 307번 시내버스도 제3연륙교를 경유하도록 노선 조정을 시...",https://n.news.naver.com/article/newspaper/020/0003681741?date=20251215,기타,0.009596043,
매일경제,AI 새판 짜는 4대그룹 새해 사업계획 '잰걸음',"4대 그룹이 글로벌 공급망 재편과 고환율, 경기 둔화 등 대외 불확실성이 커지는 가운데 내년 인공지능(AI)을 중심으로 경영전략 수립에 속도를 내고 있다. 인공지능 전환(AX)을 통해 중장기 성장 기반을 다지겠다는 구상이다.14일 재계에 따르면 삼성전자는 16일부터 글로벌 전략회의를 열고 내년도 사업 전략과 중장기 방향성을 점검한다. 삼성전자는 매년 6월과 12월 주요 경영진과 해외 법인장이 참석하는 글로벌 전략회의를 통해 사업 목표와 영업 전략, 투자 방향을 논의해왔다.메모리 사업부는 6세대 고대역폭메모리(HBM4)를 중심으로 고객 맞춤형 대응 전략을 논의할 것으로 보인다. 엔비디아 외에도 구글 TPU 등 다양한 AI 칩이 부상하면서 고객별 특성에 맞춘 메모리 설계와 공급 역량이 경쟁력의 핵심으로 부각되고...",https://n.news.naver.com/article/newspaper/009/0005605762?date=20251215,업계,0.009337251,1
한국경제,"'""80만원이 넘는다고요?""…1돈짜리 돌반지 사려다가 '기겁'","Cover Story금속 원자재 투자법금·은·동 다 오르네원자재 담으니 자산 지갑이 '든든국제 금값 올들어 58.6% 상승중앙은행·기관·개인 매수 몰려“1돈(3.75g)짜리 돌반지가 80만원이 넘는다고요? 올초만 해도 50만원대였는데….”금·은·구리 등 주요 금속 원자재 가격이 가파르게 오르고 있다. 국제 은값은 올 들어 100% 가까이 급등했고, 금과 구리도 두 자릿수 상승률을 기록 중이다. 전문가들은 글로벌 경제와 산업 구조가 구조적 변화를 겪고 있는 만큼 원자재 투자를 통해 자산 포트폴리오를 다각화할 필요가 있다고 조언한다.중앙은행도, 개인도 ‘금 사재기’14일 미국 뉴욕상품거래소(COMEX)에 따르면 금 선물 가격은 올 들어 지난 12일까지 58.57% 상승했다. 올해 1월 초만 해도 트로이온스당 2...",https://n.news.naver.com/article/newspaper/015/0005224197?date=20251215,경영,0.009281189,
동아일보,대전-충남 행정통합 위해 시민 600명 집결,"대전시의회-민관협의체 등국회 특별법 심의 의결 촉구대전시는 대전·충남 행정통합 설명회와 시민 한마음 촉구대회를 개최하고 대전·충남 행정통합 특별법안의 빠른 국회 심의 의결을 촉구했다고 14일 밝혔다.시는 12일 시청 대강당에서 대전시의회, 대전·충남 행정통합 민관협의체와 공동으로 시민 등 600여 명이 모여 대회를 열었다. 이날 행사는 최근 이재명 대통령이 행정 통합의 필요성을 공식 언급하면서 통합 논의가 새로운 전기를 맞은 가운데 마련됐다. 이 대통령은 최근 충남 타운홀 미팅에서 “국정을 책임지는 사람 입장에서 충남과 대전을 모범적으로 통합해 보면 어떨까 하는 생각을 한다”고 말했다.이날 대회에서 이창기 민관협 공동위원장은 10월 2일 특별법안 발의 이후 경과를 소개하며, 통합으로 기대되는 효과를 설명했다...",https://n.news.naver.com/article/newspaper/020/0003681747?date=20251215,경영,0.009234704,
중앙일보,[김동호의 시선] 한국의 국력이 만들어가는 한·일 파트너십,"서울 마포구에는 한국 현대사의 두 축인 산업화와 민주화를 상징하는 공간이 모두 들어서 있다. 박정희기념관과 김대중도서관이다. 이런 물리적 인연을 계기로 최근 두 기관 관계자들이 공동학술회의를 열었다. ‘박정희가 열고, 김대중이 넓힌 한·일 관계’를 주제로 그 미래를 논의하는 자리였다. 산업화를 대표하는 대통령과 민주화를 이끌었던 대통령을 연구하는 학자들이 한자리에 모인 것은 다소 보기 드문 광경이었다. 그러나 한국 현대사의 연속성을 생각하면 이상할 게 없다. 산업화와 민주화는 충돌하는 가치가 아니라 오늘의 대한민국을 만든 두 개의 기둥이다. “역사는 과거와 현재의 끊임없는 대화”라는 역사학자 E. H. 카의 통찰도 이 상황에 잘 어울린다.박정희가 열고 김대중이 넓힌 길한국 국력이 파트너십 지속의 키국력 흔들...",https://n.news.naver.com/article/newspaper/025/0003489747?date=20251215,경영,0.009208323,
동아일보,"카톡 친구목록, 오늘부터 옛방식 선택가능","9월 격자형 개편뒤 이용자 불만친구탭 첫 화면 이전 모습 복원카카오가 15일부터 카카오톡 ‘친구 탭’을 대대적 개편 이전 모습으로 복원하기로 했다.14일 정보기술(IT) 업계에 따르면 카카오는 15일부터 친구 탭 첫 화면을 현재의 격자형 소셜네트워크서비스(SNS) 피드 형식에서 과거의 친구 목록 나열 형식으로 되돌릴 수 있도록 업데이트를 진행할 예정이다. 9월 격자형 SNS 피드 형식으로 개편한 뒤 이용자 불만이 쏟아지자 석 달 만에 사실상 ‘원상 복구’하기로 한 것이다.업데이트가 진행되면 이용자는 현재의 격자형 SNS 피드 형식과 친구목록 나열 형식 가운데 한 가지를 선택할 수 있게 될 것으로 전망된다. 카카오는 친구탭 복원과 함께 숏폼 탭 등 전반적인 사용자 인터페이스(UI), 사용자 경험(UX) 개선에...",https://n.news.naver.com/article/newspaper/020/0003681760?date=20251215,기타,0.009094387,
매일경제,국적보다 경쟁력…순혈주의 벗는 현대차의 파격인사 [사설],"현대자동차가 완성차 개발을 총괄하는 연구개발(R&D) 수장 자리에 외국인을 낙점하면서 국적보다 경쟁력을 앞세운 인사에 속도를 내고 있다. 현대차는 지난해 창사 이래 처음으로 외국인 대표이사(CEO)를 선임한 데 이어 R&D와 디자인 등 핵심 조직을 이끌 책임자 자리에 외국인을 속속 앉히면서 순혈주의를 스스로 허물고 있다.현대차는 만프레드 하러 현대차 연구개발본부 차량개발담당 부사장을 연구개발본부장(사장)으로 내정했다. 하러 부사장은 포르쉐, BMW 등에서 섀시 개발을 총괄한 전통 자동차 엔지니어이자 애플에서 '자율주행 프로젝트'를 주도했던 정보기술(IT) 전문가다. 하러 부사장이 사장으로 최종 선임되면 현대차에서는 역대 8번째 외국인 사장이 된다. 현대차는 2013년 피터 슈라이어 디자인 총괄 사장 영입 이...",https://n.news.naver.com/article/newspaper/009/0005605799?date=20251215,경영,0.008995039,
매일경제,"도미노피자, 韓 진출 35주년 제품 출시","도미노피자가 한국 진출 35주년 마지막을 장식하는 신메뉴 'LA 치즈폴레 갈비 스테이크 피자'를 출시했다.14일 도미노피자는 ""치폴레에 치즈의 마일드함을 더한 소스로 맛을 극대화했다""며 이같이 밝혔다. 갈비 스테이크와 과카몰리 크림치즈에 찍은 슈림프 토핑으로 육지와 바다의 맛을 골고루 즐기게 했다. 주문 시 치즈폴레 디핑소스를 별도로 제공해 '찍먹(찍어 먹는 방식)'과 '부먹(부어 먹는 방식)' 등 기호에 맞춰 맛볼 수 있다.도미노피자는 LA 치즈폴레 갈비 스테이크 피자 출시를 기념해 새로운 광고영상도 선보이면서 릴스 챌린지 등을 진행할 예정이다.[김시균 기자]...",https://n.news.naver.com/article/newspaper/009/0005605797?date=20251215,기타,0.008862914,
조선일보,“안녕 지구인들” 우주에서 AI가 첫 인사 보냈다,"美스타트업, GPU 이용 LLM 가동“안녕하세요, 지구인들! 아니, 제가 더 좋아하는 표현으로, 매혹적인 파란색과 초록색의 조합이여!”이 인사말은 미 스타트업 스타클라우드가 우주에 쏘아 올린 데이터센터를 기반으로 가동된 인공지능(AI)이 처음으로 인류에게 내놓은 것이다. 데이터센터를 우주에 만들어 AI를 가동하는 시대가 열리고 있다. 우주에 대규모 컴퓨팅 인프라를 띄운다는 아이디어는 예전부터 있었지만, 실제 추진된 것은 로켓 재사용 등을 통해 위성 발사 비용이 저렴해진 덕분이다.우주에서 AI 돌린다미 워싱턴주 벨뷰에 있는 스타클라우드(옛 루멘 오르빗)는 올 11월 엔비디아의 GPU(그래픽 처리 장치)인 H100을 탑재한 위성 ‘스타클라우드-1’을 발사해 궤도 위 데이터센터를 만들었다. 스타클라우드는 이 데이...",https://n.news.naver.com/article/newspaper/023/0003946885?date=20251215,기타,0.008760777,
조선일보,현대차 사장 70%가 외국인… 글로벌 리더십 속도,"순혈주의 깨고 다국적 인재 발탁한국 제조업의 간판인 현대차가 최고경영자(CEO)를 비롯해 사장의 70% 이상을 외국인으로 채우는 파격 인사로 리더십의 근간을 바꾸고 있다. 한국인 순혈주의를 깨는 파격 인사를 통해 ‘한국 기업’이 아닌 ‘한국에 본사를 둔 글로벌 기업’으로의 획기적 변화에 나선 것이다.현대차 최신 분기 보고서에 따르면, 현대차는 스페인계 미국인인 호세 무뇨스 CEO를 포함해 총 7명의 사장 중 외국인이 4명이었다. 그런데 곧 단행될 사장단 인사를 앞두고 한국인 사장 2명이 퇴임하고, 그중 빈 자리인 R&D(연구개발) 본부장에 독일인이 내정됐다. 사장 7명 중 최소 5명 이상이 외국인으로 구성되는 초유의 일이 벌어지게 된 것이다. 국적도 미국, 독일, 벨기에 등으로 다양하다.재계에선 현대차가 R...",https://n.news.naver.com/article/newspaper/023/0003946883?date=20251215,업계,0.008702631,
중앙일보,[중국읽기] 중국은 왜 이리 강경한가,중국의 일본 때리기가 예사롭지 않다. 융단 폭격 수준이다. 크게 다섯 분야다. 우선 외교적 압박. 늑대(戰狼) 외교가 살아났다. “더러운 목을 벨 수밖에 없다”는 거친 말을 서슴지 않는다. 두 번째는 여론 전쟁. 연일 반일(反日)을 외치는 중국 언론엔 화약내 가득하다. 세 번째는 경제 협박. 일본수산물 수입을 막고 일본관광 자제령을 내렸다. 네 번째는 문화교류 중단. 중국 내 일본 공연 취소 등 신조어 한일령(限日令)이 나왔다. 마지막은 군사 위협. 서해에서 실탄사격 훈련 중이다.중국은 왜 이리 강경한가. 중국 시사 평론가 덩위원은 다카이치 사나에 일본 총리가 중국의 네 가지 레드라인을 동시에 건드렸다고 말한다. 먼저 중국의 주권 레드라인. 대만 문제 개입 의사를 시사해 ‘하나의 중국’ 원칙에 도전했다는 것...,https://n.news.naver.com/article/newspaper/025/0003489739?date=20251215,경영,0.008553019,
동아일보,‘26년간 1400번 출동’ 소방관 백혈병… 법원 “공무상 질병”,‘요양급여 청구’ 소송서 승소26년간 1400번 넘게 화재 현장을 누비다 백혈병에 걸린 소방관에게 공무상 질병을 인정해야 한다는 법원 판결이 나왔다.서울행정법원 행정8단독 문지용 판사는 소방공무원 손모 씨가 인사혁신처장을 상대로 “공무상 요양을 인정하지 않은 처분을 취소해 달라”며 낸 소송에서 최근 손 씨 측 승소 판결했다고 14일 밝혔다.1996년부터 소방관으로 일했던 손 씨는 2021년 급성 골수성 백혈병을 진단받고 요양 급여를 청구했다. 그러나 인사혁신처는 실제 화재 진압·구조 업무를 수행한 시점으로부터 22년이 지난 뒤 백혈병이 발병했다는 이유로 업무와 질병 사이 인과 관계가 인정되지 않는다며 2023년 3월 공무상 요양 불승인 처분했다.하지만 법원은 소방본부 화재조사보고서 등을 근거로 손 씨의 화재...,https://n.news.naver.com/article/newspaper/020/0003681757?date=20251215,기타,0.00847222,
한국경제,"""반도체 이을 K로봇주…세계 휴머노이드 밸류체인 편입될 것""","투자 고수를 찾아삼성액티브자산운용정대호 운용2팀장로봇손·액추에이터 등핵심 부품기업 유망로보티즈·ETF 등 주목“내년이면 미국 중국에서 휴머노이드 양산이 시작될 겁니다. 이 가치사슬에 들어갈 수 있는 국내 로봇 부품주에 주목해야 합니다.”정대호 삼성액티브자산운용 운용2팀장(사진)은 14일 한국경제신문과의 인터뷰에서 “글로벌 휴머노이드 제조사가 대량 생산에 들어가면 한국 로봇 부품사가 핵심 공급망 역할을 할 가능성이 크다”며 “특히 미국은 중국산을 대체할 파트너로 한국 기업을 선호할 것”이라고 내다봤다.정 팀장은 한국 로봇주에 집중 투자하는 국내 유일한 상장지수펀드(ETF) ‘KODEX 로봇액티브’를 운용하고 있다. 올해 수익률은 114.04%로 국내 상장 로봇 ETF 중 가장 높다. 정 팀장은 로봇 손, 액추...",https://n.news.naver.com/article/newspaper/015/0005224187?date=20251215,경영,0.008252145,
조선일보,이르면 내년 하반기 대출금리에 교육세 등 법적 비용 반영 못해,은행법 개정안 국회 본회의 처리수익 2조 감소… 소비자 전가 우려이르면 내년 하반기부터 은행이나 보험사가 교육세 등 각종 법적 비용을 대출 금리에 반영할 수 없게 된다. 하지만 금융회사가 다른 방식으로 소비자에게 비용을 전가할 것이란 우려가 제기된다.국회는 지난 13일 은행법 개정안을 본회의에서 처리했다. 개정 법은 ▲지급준비금(예금에 대해 한국은행에 의무로 적립) 비용 ▲예금보험료 ▲서민금융진흥원 출연금은 가산 금리에 반영할 수 없도록 했다.교육세도 대출 금리에 포함하지 못하도록 했다. 앞서 국회는 지난 2일 본회의에서 수익이 1조원이 넘는 금융사의 경우 교육세를 기존 0.5%에서 1.0%로 올리는 교육세법 개정안을 처리한 바 있다. 현재 은행 등 금융사는 소비자들에게 대출을 내주면서 가산 금리에 교육세 ...,https://n.news.naver.com/article/newspaper/023/0003946882?date=20251215,기타,0.008154979,
한국경제,"삼성물산, 폴란드 기업과 유럽 SMR시장 공략 협약",삼성물산 건설부문이 폴란드 민간 소형모듈원전(SMR) 개발사와 손잡고 중·동부 유럽 시장으로 SMR 사업 확장에 나선다.삼성물산은 폴란드 에너지 기업 신토스그린에너지(SGE)와 ‘유럽 SMR 개발 협력을 위한 업무협약’을 맺었다고 14일 밝혔다. SGE는 SMR 주요 기술 중 하나로 평가받는 ‘BWRX-300’을 활용해 2030년대 초반까지 폴란드 최초 SMR 발전소를 포함한 최대 24기의 SMR 건설을 목표로 하고 있다. 향후 체코 헝가리 리투아니아 불가리아 루마니아 등 중·동부 유럽까지 SMR 사업을 확대할 계획이다.BWRX-300은 비등형 경수로(BWR)를 개량한 300㎿급 SMR 기술이다. 미국 GE와 일본 히타치가 합작 설립한 GE버노바히타치원자력에너지(GVH)가 개발했다. 서구권 최초 SMR 프로...,https://n.news.naver.com/article/newspaper/015/0005224246?date=20251215,기타,0.008120174,
조선일보,삼풍아파트에 무슨 일이?... ‘신통기획’ 신청 6개월 만에 자진 철회,"서울 강남권 알짜 재건축 단지로 주목받는 서초구 삼풍아파트가 서울시의 재건축 지원 사업인 신속통합기획(신통기획)을 신청했다가 6개월 만에 스스로 철회해 그 배경에 관심이 쏠리고 있다. 재건축에서 시간은 곧 돈이기 때문에 절차상 문제가 있더라도 신청 취소까지 가는 일은 거의 없기 때문이다.14일 정비 업계에 따르면, 서초구청은 삼풍아파트 신속통합기획 자문 사업 철회를 결정하고 지난 8일 관련 공문을 철회 신청 주체인 ‘범삼풍협의체’에 보냈다. 신속통합기획은 아파트 소유자 10% 이상이 철회를 신청하면 취소할 수 있다.삼풍아파트는 대단지인 데다 강남 3구(강남·서초·송파구) 내에서 신탁 방식을 도입한 첫 사례여서 주목받았다. 재건축 추진준비위원회는 2023년 한국토지신탁·한국자산신탁을 신탁 사업자로 선정하고 올...",https://n.news.naver.com/article/newspaper/023/0003946284?date=20251215,기타,0.008013188,
동아일보,친청 2명 vs 비청 3명… 與 최고위 보궐선거 ‘명청대전’ 본격화,"친청 이성윤 출마-문정복 도전장… 비청 이건태-유동철-강득구 나서당내, 의원 10여명 친청 핵심 분류“천둥벌거숭이” vs “인격모독 발언”… 양 진영 대립각 속 친명 분화 가속지방선거 출마를 위해 사퇴한 더불어민주당 전현희 김병주 한준호 전 최고위원 등 3명의 공석을 채우기 위한 최고위원 보궐선거를 앞두고 친명(친이재명)계의 분화가 빨라지고 있다. ‘1인 1표제’와 검찰-사법개혁 등을 둘러싼 이른바 ‘명청 대전(이재명 대통령과 정청래 대표의 갈등)’ 국면에서 갈라진 친청(친정청래)계와 비청(비정청래)계가 경쟁적으로 최고위원 선거에 출마하면서 대립각이 형성되고 있기 때문이다. 지난달 1인 1표제 부결도 비청계의 조직적인 반대 움직임이 원인이라는 분석이 나오는 가운데 어느 진영이 최고위원직을 차지하느냐에 따라 ...",https://n.news.naver.com/article/newspaper/020/0003681711?date=20251215,기타,0.007938337,
매일경제,'천원의 희망' 심고 떠난 … 高大앞 영철버거 아저씨,"이영철씨 별세, 향년 58세버거 팔아 年2천만원 기부'고려대 명물'로 불리던 '영철버거' 이영철 대표가 13일 별세했다. 향년 58세.14일 대학가에 따르면 이씨는 지난해부터 폐암으로 투병 중이었던 것으로 전해졌다. 이씨는 어려운 가정 형편 탓에 초등학교도 졸업하지 못하고 2000년 신용불량자 신분으로 수중에 단돈 2만2000원만 남은 상황에서 고려대 앞 리어카 노점으로 영철버거를 시작했다.미국식 핫도그 빵 사이에 고기 볶음, 양배추, 소스 등을 넣은 대표적 메뉴 '스트리트 버거'가 1000원짜리 저가 햄버거로 주목받으며 고려대 학생들 사이에서 큰 인기를 얻었다. 재료값 상승으로 버거 하나를 팔 때마다 200원의 적자가 발생하던 시기에도 학생들의 사정을 고려해 가격을 유지했다.그러나 2015년 7월 경영난으...",https://n.news.naver.com/article/newspaper/009/0005605888?date=20251215,기타,0.007839572,
한국경제,규제 속 뜨거운 청약 열기…내년 1분기 서울 알짜분양 러시,"하반기 청약시장양극화 뚜렷분양 148곳 평균 6.8 대 1절반이 경쟁률 1 대 1 안돼서울·광명·부산 등서 흥행창원 706 대 1, 잠실 631 대 1새해 분양 인기지역 줄이어연희·잠원·흑석11구역 관심올해 하반기 청약시장 양극화가 뚜렷했다. 수도권에선 서울과 경기 광명·김포 등에서 청약 경쟁률이 높았다. 연말 분양 물량이 쏟아지는 가운데 내년 분양 단지도 관심을 끈다. 서울 주요 지역에서 큰 단지가 잇달아 나온다. 대출 규제 속에 입지 여건과 함께 분양가 상한제 등 가격을 꼼꼼히 살펴봐야 한다고 전문가들은 조언한다.◇최고 경쟁률 창원에서 706.6 대 114일 한국부동산원 청약홈에 따르면 하반기 들어 지난 12일까지 전국에서 148개 민간분양 단지가 6만2461가구를 일반분양(특별공급 제외)했다. 1, 2...",https://n.news.naver.com/article/newspaper/015/0005224173?date=20251215,경영,0.007831168,
한국경제,"LG유플, 제미나이3 제공…'구글 AI 프로' 서비스 시작","LG유플러스가 국내 통신사 최초로 ‘구글 AI 프로’ 제휴 상품을 출시했다고 14일 밝혔다.LG유플러스 가입자가 오는 30일까지 구글 AI 프로 모바일 부가 서비스에 가입하면 50% 할인된 월 1만4500원에 제미나이3와 클라우드 저장 공간 2TB(테라바이트) 등을 이용할 수 있다.구글 AI 프로는 챗GPT를 능가한다는 평가를 받는 대규모언어모델(LLM) 제미나이3, 이미지 생성 모델 ‘나노 바나나 프로’, 전문 보고서 작성 모델 ‘딥리서치’ 등을 제공하는 월 정액제 서비스다. 제미나이3는 인공지능(AI) 모델 다수를 대상으로 한 2026 대학수학능력시험 풀이 테스트에서 1위를 차지했다.LG유플러스 너겟 요금제 중 너겟65, 너겟69 가입자는 추가 비용 없이 구글 AI 프로 서비스를 쓸 수 있다....",https://n.news.naver.com/article/newspaper/015/0005224240?date=20251215,기타,0.007460838,
한국경제,"정용진, 美 밴스 부통령 성탄절 만찬 참석","트럼프 주니어와의 친분이 계기정용진 신세계그룹 회장(오른쪽)이 JD 밴스 미국 부통령의 초청으로 부통령 관저에서 열린 성탄절 만찬에 참석했다. 도널드 트럼프 미국 대통령의 장남인 트럼프 주니어와의 친분을 바탕으로 미국 정부 최고 실세들과 교류하며 대미 네트워크를 과시했다.14일 신세계그룹에 따르면 정 회장은 12일(현지시간) 저녁 미국 워싱턴DC 밴스 부통령 관저에서 열린 만찬에 참석했다. 이 자리에는 하워드 러트닉 상무장관, 피터 헤그세스 전쟁부 장관, 수지 와일스 백악관 비서실장, 스티븐 밀러 부비서실장 등 트럼프 행정부의 핵심 인사들이 참석했다. 에릭 슈밋 전 구글 최고경영자(CEO)와 시암 상카르 팰런티어 최고운영책임자(COO) 등 빅테크 기업인들도 함께했다....",https://n.news.naver.com/article/newspaper/015/0005224218?date=20251215,경영,0.007453602,
매일경제,"[단독] 인력난 위기 韓 … ""전문 외국인력 받아야""","KIEP ""17년뒤 196만명 공백비전문인력 수급으론 태부족""인구절벽으로 향후 전문인력이 부족해질 전망인 가운데, 외국인 근로자 영입 범위를 정보통신업·보건업과 같은 전문 분야로 확대해야 한다는 주장이 나왔다. 15~64세 생산가능인구가 저출산·고령화로 2042년엔 2022년 대비 73% 수준인 2573만명까지 줄어들어서다. 14일 이철희 서울대 경제학부 교수가 대외경제정책연구원(KIEP) 세미나에서 발표한 자료에 따르면 서울·경기·부산 등 10개 광역지자체에서 2042년엔 최소 196만명의 인력이 부족해질 전망이다.문제는 외국인 인력이 주로 비전문인력이라는 점이다. 지난해 기준 국내에 들어온 외국인 근로자 중 전문인력은 약 9만명인 반면, 비전문인력은 48만명에 이른다. 비전문인력 위주로 외국인을 유치한다...",https://n.news.naver.com/article/newspaper/009/0005605837?date=20251215,경영,0.007308291,
조선일보,[특파원 리포트] 일본 몰아붙이는 중국의 ‘큰 그림’,"중국은 일본의 단순한 ‘사과’를 바라는 게 아니다. 국제사회에서 ‘판정승’을 통해 전방위적 우위를 점하려 한다. 다카이치 사나에 일본 총리의 ‘대만 유사시 군사 개입’ 시사 발언 이후 중국 외교 라인은 자국을 방문한 프랑스·독일 외무장관에게 지지를 요청했고 유엔 사무총장에게 잇달아 서한을 보냈다. 전 세계가 보는 앞에서 일본을 ‘단죄’하여 향후 대만 문제에서 일본의 개입을 원천 차단하고, 미·일 안보 협력을 근본적으로 제약하려는 ‘큰 그림’을 그리고 있는 것이다.중국 지도부는 갈등 국면에서 일본을 겨냥한 초강력 경제 제재 대신 문서와 규범을 전면에 내세웠다. 먼저 1972년 중·일 공동성명을 근거로 일본이 ‘하나의 중국’ 원칙을 수호해야 한다고 주장했고, 1978년 중·일 평화우호조약에 담긴 내정 불간섭 원...",https://n.news.naver.com/article/newspaper/023/0003946869?date=20251215,경영,0.007052287,
한국경제,격년마다 온 '산타 랠리'…올해도 선물 쏟아질까,"코스피지수가 올해 들어 약 70% 뛴 상황에서 ‘산타 랠리’까지 만끽할 수 있을까. 증권가에선 증시 강세가 연말까지 이어질 것이란 낙관론이 커지는 분위기다.14일 한국거래소에 따르면 이달 들어 코스피지수는 6.30% 상승하며 산타 랠리 기대를 키우고 있다. 산타 랠리는 연말·연초 주식시장이 크게 오르는 현상을 말한다. 성탄절 전후 기업의 보너스 지급과 소비 지출이 늘면서 기업 실적 개선 기대를 키우는 효과를 낸다.코스피 산타 랠리는 최근 10년간 격년에 한 번꼴로 나타났다. 2015~2024년 중 12월 코스피지수 상승률이 ‘플러스’를 기록한 건 모두 다섯 차례다. 연도별로 2016년(2.15%), 2019년(5.06%), 2020년(9.08%), 2021년(2.69%), 2023년(6.0%)의 마지막 달 ...",https://n.news.naver.com/article/newspaper/015/0005224183?date=20251215,경영,0.006664385,
매일경제,"韓 참여 美 주도 AI동맹 ""中 비시장 관행에 대응""","한국, 일본 등이 참여하는 미국 주도 인공지능(AI) 공급망 동맹체 '팍스 실리카'가 지난 12일(현지시간) 비시장적 관행에 대한 공동 대응과 첨단 산업 분야에서의 협력을 다짐하는 선언문을 채택했다.미국 국무부는 이날 워싱턴DC에서 한국·일본·싱가포르·네덜란드·영국·이스라엘·아랍에미리트(UAE)·호주 등 8개국과 처음으로 팍스 실리카 서밋을 개최했다.참가국 가운데 UAE와 네덜란드를 제외한 7개국(미국 포함)이 회의의 합의 사항을 반영한 팍스 실리카 선언에 공동 서명했다.이들 국가는 ""경제 안보를 위해서는 강압적 의존을 줄이고 공정한 시장 관행을 준수하는 신뢰할 수 있는 파트너와 새로운 연계를 구축하는 것이 필요하다고 믿는다""고 밝혔다. 또한 ""혁신과 공정 경쟁을 저해하는 비시장적 관행에 대응""하고 ""민간 ...",https://n.news.naver.com/article/newspaper/009/0005605850?date=20251215,경영,0.006533442,
한국경제,"소노인터내셔널, 티웨이항공에 1270억 수혈","증자 참여…경영정상화 총력""내년 상장 위한 걸림돌 해소""소노인터내셔널이 코스닥시장 상장 기업인 티웨이항공에 1000억원 넘는 자금을 수혈한다. 내년 소노인터내셔널의 기업공개(IPO) 재추진에 앞서 티웨이항공 정상화를 먼저 추진하는 것으로 풀이된다.14일 투자은행(IB)업계에 따르면 티웨이항공 이사회는 지난 11일 총 1910억원 규모의 자본 확충 계획을 결의했다. 최대주주인 소노인터내셔널은 제3자 배정 유상증자 방식으로 1000억원을 출자한다. 나머지 910억원은 주주 배정 후 실권주를 일반공모하는 방식으로 조달한다. 소액주주의 반발을 최소화하면서도 재무구조 개선 자금을 마련하려는 절충안으로 해석된다.소노인터내셔널은 현재 티웨이항공 지분 약 30.35%를 보유하고 있다. 이번 3자 배정 유상증자와 주주 배정...",https://n.news.naver.com/article/newspaper/015/0005224245?date=20251215,경영,0.006497235,
